#x      #y      #z      #c      #comment Prime
20      26      10      20      #
20      27      00      20      #
20      28      20      20      #
20      29      10      20      #P
#x      #y      #z      #c      #comment Prime
20      30      30      20      #
20      31      50      20      #P
20      32      40      20      #
20      33      30      20      #
20      34      50      20      #
20      35      40      20      #
20      36      30      20      #
20      37      50      20      #P
20      38      40      20      #
20      39      30      20      #
20      40      50      20      #
20      41      40      20      #P
20      42      30      20      #
20      43      50      20      #P
20      44      40      20      #
20      45      30      20      #
20      46      50      20      #
20      47      40      20      #P
20      48      30      20      #
20      49      50      20      #
20      50      40      20      #
20      51      30      20      #
20      52      50      20      #
20      53      40      20      #P
20      54      30      20      #
20      55      50      20      #
20      56      40      20      #
20      57      30      20      #
20      58      50      20      #
20      59      40      20      #P
#x      #y      #z      #c      #comment Prime
20      60      60      20      #
20      61      80      20      #P
20      62      70      20      #
20      63      60      20      #
20      64      80      20      #
20      65      70      20      #
20      66      60      20      #
20      67      80      20      #P
20      68      70      20      #
20      69      60      20      #
20      70      80      20      #
20      71      70      20      #P
20      72      60      20      #
20      73      80      20      #
20      74      70      20      #
20      75      60      20      #
20      76      80      20      #
20      77      70      20      #
20      78      60      20      #
20      79      80      20      #P
20      80      70      20      #
20      81      60      20      #
20      82      80      20      #
20      83      70      20      #P
20      84      60      20      #
20      85      80      20      #
20      86      70      20      #
20      87      60      20      #
20      88      80      20      #
20      89      70      20      #P
#x      #y      #z      #c      #comment Prime
21      00      00      21      #
21      01      21      21      #P
21      02      12      21      #
21      03      03      21      #
21      04      24      21      #
21      05      15      21      #
21      06      06      21      #
21      07      27      21      #P
21      08      18      21      #
21      09      09      21      #
21      10      00      21      #
21      11      21      21      #P
21      12      12      21      #
21      13      03      21      #P
21      14      24      21      #
21      15      15      21      #
21      16      06      21      #
21      17      27      21      #P
21      18      18      21      #
21      19      09      21      #P
21      20      00      21      #
21      21      21      21      #
21      22      12      21      #
21      23      03      21      #P
21      24      24      21      #
21      25      15      21      #
21      26      06      21      #
21      27      27      21      #
21      28      18      21      #
21      29      09      21      #P
#x      #y      #z      #c      #comment Prime
21      30      30      21      #
21      31      51      21      #P
21      32      42      21      #
21      33      33      21      #
21      34      54      21      #
21      35      45      21      #
21      36      36      21      #
21      37      57      21      #P
21      38      48      21      #
21      39      39      21      #
21      40      30      21      #
21      41      51      21      #P
21      42      42      21      #
21      43      33      21      #P
21      44      54      21      #
21      45      45      21      #
21      46      36      21      #
21      47      57      21      #P
21      48      48      21      #
21      49      39      21      #
21      50      30      21      #
21      51      51      21      #
21      52      42      21      #
21      53      33      21      #P
21      54      54      21      #
21      55      45      21      #
21      56      36      21      #
21      57      57      21      #
21      58      48      21      #
21      59      39      21      #P
#x      #y      #z      #c      #comment Prime
21      60      60      21      #
21      61      81      21      #P
21      62      72      21      #
21      63      63      21      #
21      64      84      21      #
21      65      75      21      #
21      66      66      21      #
21      67      87      21      #P
21      68      78      21      #
21      69      69      21      #
21      70      60      21      #
21      71      81      21      #P
21      72      72      21      #
21      73      63      21      #
21      74      84      21      #
21      75      75      21      #
21      76      66      21      #
21      77      87      21      #
21      78      78      21      #
21      79      69      21      #P
21      80      60      21      #
21      81      81      21      #
21      82      72      21      #
21      83      63      21      #P
21      84      84      21      #
21      85      75      21      #
21      86      66      21      #
21      87      87      21      #
21      88      78      21      #
21      89      69      21      #P
#x      #y      #z      #c      #comment Prime
22      00      00      22      #
22      01      22      22      #P
22      02      14      22      #
22      03      06      22      #
22      04      28      22      #
22      05      20      22      #
22      06      12      22      #
22      07      04      22      #P
22      08      26      22      #
22      09      18      22      #
22      10      10      22      #
22      11      02      22      #P
22      12      24      22      #
22      13      16      22      #P
22      14      08      22      #
22      15      00      22      #
22      16      22      22      #
22      17      14      22      #P
22      18      06      22      #
22      19      28      22      #P
22      20      20      22      #
22      21      12      22      #
22      22      04      22      #
22      23      26      22      #P
22      24      18      22      #
22      25      10      22      #
22      26      02      22      #
22      27      24      22      #
22      28      16      22      #
22      29      08      22      #P
#x      #y      #z      #c      #comment Prime
22      30      30      22      #
22      31      52      22      #P
22      32      44      22      #
22      33      36      22      #
22      34      58      22      #
22      35      50      22      #
22      36      42      22      #
22      37      34      22      #P
22      38      56      22      #
22      39      48      22      #
22      40      40      22      #
22      41      32      22      #P
22      42      54      22      #
22      43      46      22      #P
22      44      38      22      #
22      45      30      22      #
22      46      52      22      #
22      47      44      22      #P
22      48      36      22      #
22      49      58      22      #
22      50      50      22      #
22      51      42      22      #
22      52      34      22      #
22      53      56      22      #P
22      54      48      22      #
22      55      40      22      #
22      56      32      22      #
22      57      54      22      #
22      58      46      22      #
22      59      38      22      #P
#x      #y      #z      #c      #comment Prime
22      60      60      22      #
22      61      82      22      #P
22      62      74      22      #
22      63      66      22      #
22      64      88      22      #
22      65      80      22      #
22      66      72      22      #
22      67      64      22      #P
22      68      86      22      #
22      69      78      22      #
22      70      70      22      #
22      71      62      22      #P
22      72      84      22      #
22      73      76      22      #
22      74      68      22      #
22      75      60      22      #
22      76      82      22      #
22      77      74      22      #
22      78      66      22      #
22      79      88      22      #P
22      80      80      22      #
22      81      72      22      #
22      82      64      22      #
22      83      86      22      #P
22      84      78      22      #
22      85      70      22      #
22      86      62      22      #
22      87      84      22      #
22      88      76      22      #
22      89      68      22      #P
#x      #y      #z      #c      #comment Prime
24      00      00      24      #
24      01      24      24      #P
24      02      18      24      #
24      03      12      24      #
24      04      06      24      #
24      05      00      24      #
24      06      24      24      #
24      07      18      24      #P
24      08      12      24      #
24      09      06      24      #
24      10      00      24      #
24      11      24      24      #P
24      12      18      24      #
24      13      12      24      #P
24      14      06      24      #
24      15      00      24      #
24      16      24      24      #
24      17      18      24      #P
24      18      12      24      #
24      19      06      24      #P
24      20      00      24      #
24      21      24      24      #
24      22      18      24      #
24      23      12      24      #P
24      24      06      24      #
24      25      00      24      #
24      26      24      24      #
24      27      18      24      #
24      28      12      24      #
24      29      06      24      #P
#x      #y      #z      #c      #comment Prime
24      30      30      24      #
24      31      54      24      #P
24      32      48      24      #
24      33      42      24      #
24      34      36      24      #
24      35      30      24      #
24      36      54      24      #
24      37      48      24      #P
24      38      42      24      #
24      39      36      24      #
24      40      30      24      #
24      41      54      24      #P
24      42      48      24      #
24      43      42      24      #P
24      44      36      24      #
24      45      30      24      #
24      46      54      24      #
24      47      48      24      #P
24      48      42      24      #
24      49      36      24      #
24      50      30      24      #
24      51      54      24      #
24      52      48      24      #
24      53      42      24      #P
24      54      36      24      #
24      55      30      24      #
24      56      54      24      #
24      57      48      24      #
24      58      42      24      #
24      59      36      24      #P
#x      #y      #z      #c      #comment Prime
24      60      60      24      #
24      61      84      24      #P
24      62      78      24      #
24      63      72      24      #
24      64      66      24      #
24      65      60      24      #
24      66      84      24      #
24      67      78      24      #P
24      68      72      24      #
24      69      66      24      #
24      70      60      24      #
24      71      84      24      #P
24      72      78      24      #
24      73      72      24      #
24      74      66      24      #
24      75      60      24      #
24      76      84      24      #
24      77      78      24      #
24      78      72      24      #
24      79      66      24      #P
24      80      60      24      #
24      81      84      24      #
24      82      78      24      #
24      83      72      24      #P
24      84      66      24      #
24      85      60      24      #
24      86      84      24      #
24      87      78      24      #
24      88      72      24      #
24      89      66      24      #P
#x      #y      #z      #c      #comment Prime
25      00      00      25      #
25      01      25      25      #P
25      02      20      25      #
25      03      15      25      #
25      04      10      25      #
25      05      05      25      #
25      06      00      25      #
25      07      25      25      #P
25      08      20      25      #
25      09      15      25      #
25      10      10      25      #
25      11      05      25      #P
25      12      00      25      #
25      13      25      25      #P
25      14      20      25      #
25      15      15      25      #
25      16      10      25      #
25      17      05      25      #P
25      18      00      25      #
25      19      25      25      #P
25      20      20      25      #
25      21      15      25      #
25      22      10      25      #
25      23      05      25      #P
25      24      00      25      #
25      25      25      25      #
25      26      20      25      #
25      27      15      25      #
25      28      10      25      #
25      29      05      25      #P
#x      #y      #z      #c      #comment Prime
25      30      30      25      #
25      31      55      25      #P
25      32      50      25      #
25      33      45      25      #
25      34      40      25      #
25      35      35      25      #
25      36      30      25      #
25      37      55      25      #P
25      38      50      25      #
25      39      45      25      #
25      40      40      25      #
25      41      35      25      #P
25      42      30      25      #
25      43      55      25      #P
25      44      50      25      #
25      45      45      25      #
25      46      40      25      #
25      47      35      25      #P
25      48      30      25      #
25      49      55      25      #
25      50      50      25      #
25      51      45      25      #
25      52      40      25      #
25      53      35      25      #P
25      54      30      25      #
25      55      55      25      #
25      56      50      25      #
25      57      45      25      #
25      58      40      25      #
25      59      35      25      #P
#x      #y      #z      #c      #comment Prime
25      60      60      25      #
25      61      85      25      #P
25      62      80      25      #
25      63      75      25      #
25      64      70      25      #
25      65      65      25      #
25      66      60      25      #
25      67      85      25      #P
25      68      80      25      #
25      69      75      25      #
25      70      70      25      #
25      71      65      25      #P
25      72      60      25      #
25      73      85      25      #
25      74      80      25      #
25      75      75      25      #
25      76      70      25      #
25      77      65      25      #
25      78      60      25      #
25      79      85      25      #P
25      80      80      25      #
25      81      75      25      #
25      82      70      25      #
25      83      65      25      #P
25      84      60      25      #
25      85      85      25      #
25      86      80      25      #
25      87      75      25      #
25      88      70      25      #
25      89      65      25      #P
#x      #y      #z      #c      #comment Prime
26      00      00      26      #
26      01      26      26      #P
26      02      22      26      #
26      03      18      26      #
26      04      14      26      #
26      05      10      26      #
26      06      06      26      #
26      07      02      26      #P
26      08      28      26      #
26      09      24      26      #
26      10      20      26      #
26      11      16      26      #P
26      12      12      26      #
26      13      08      26      #P
26      14      04      26      #
26      15      00      26      #
26      16      26      26      #
26      17      22      26      #P
26      18      18      26      #
26      19      14      26      #P
26      20      10      26      #
26      21      06      26      #
26      22      02      26      #
26      23      28      26      #P
26      24      24      26      #
26      25      20      26      #
26      26      16      26      #
26      27      12      26      #
26      28      08      26      #
26      29      04      26      #P
#x      #y      #z      #c      #comment Prime
26      30      30      26      #
26      31      56      26      #P
26      32      52      26      #
26      33      48      26      #
26      34      44      26      #
26      35      40      26      #
26      36      36      26      #
26      37      32      26      #P
26      38      58      26      #
26      39      54      26      #
26      40      50      26      #
26      41      46      26      #P
26      42      42      26      #
26      43      38      26      #P
26      44      34      26      #
26      45      30      26      #
26      46      56      26      #
26      47      52      26      #P
26      48      48      26      #
26      49      44      26      #
26      50      40      26      #
26      51      36      26      #
26      52      32      26      #
26      53      58      26      #P
26      54      54      26      #
26      55      50      26      #
26      56      46      26      #
26      57      42      26      #
26      58      38      26      #
26      59      34      26      #P
#x      #y      #z      #c      #comment Prime
26      60      60      26      #
26      61      86      26      #P
26      62      82      26      #
26      63      78      26      #
26      64      74      26      #
26      65      70      26      #
26      66      66      26      #
26      67      62      26      #P
26      68      88      26      #
26      69      84      26      #
26      70      80      26      #
26      71      76      26      #P
26      72      72      26      #
26      73      68      26      #
26      74      64      26      #
26      75      60      26      #
26      76      86      26      #
26      77      82      26      #
26      78      78      26      #
26      79      74      26      #P
26      80      70      26      #
26      81      66      26      #
26      82      62      26      #
26      83      88      26      #P
26      84      84      26      #
26      85      80      26      #
26      86      76      26      #
26      87      72      26      #
26      88      68      26      #
26      89      64      26      #P
#x      #y      #z      #c      #comment Prime
27      00      00      27      #
27      01      27      27      #P
27      02      24      27      #
27      03      21      27      #
27      04      18      27      #
27      05      15      27      #
27      06      12      27      #
27      07      09      27      #P
27      08      06      27      #
27      09      03      27      #
27      10      00      27      #
27      11      27      27      #P
27      12      24      27      #
27      13      21      27      #P
27      14      18      27      #
27      15      15      27      #
27      16      12      27      #
27      17      09      27      #P
27      18      06      27      #
27      19      03      27      #P
27      20      00      27      #
27      21      27      27      #
27      22      24      27      #
27      23      21      27      #P
27      24      18      27      #
27      25      15      27      #
27      26      12      27      #
27      27      09      27      #
27      28      06      27      #
27      29      03      27      #P
#x      #y      #z      #c      #comment Prime
27      30      30      27      #
27      31      57      27      #P
27      32      54      27      #
27      33      51      27      #
27      34      48      27      #
27      35      45      27      #
27      36      42      27      #
27      37      39      27      #P
27      38      36      27      #
27      39      33      27      #
27      40      30      27      #
27      41      57      27      #P
27      42      54      27      #
27      43      51      27      #P
27      44      48      27      #
27      45      45      27      #
27      46      42      27      #
27      47      39      27      #P
27      48      36      27      #
27      49      33      27      #
27      50      30      27      #
27      51      57      27      #
27      52      54      27      #
27      53      51      27      #P
27      54      48      27      #
27      55      45      27      #
27      56      42      27      #
27      57      39      27      #
27      58      36      27      #
27      59      33      27      #P
#x      #y      #z      #c      #comment Prime
27      60      60      27      #
27      61      87      27      #P
27      62      84      27      #
27      63      81      27      #
27      64      78      27      #
27      65      75      27      #
27      66      72      27      #
27      67      69      27      #P
27      68      66      27      #
27      69      63      27      #
27      70      60      27      #
27      71      87      27      #P
27      72      84      27      #
27      73      81      27      #
27      74      78      27      #
27      75      75      27      #
27      76      72      27      #
27      77      69      27      #
27      78      66      27      #
27      79      63      27      #P
27      80      60      27      #
27      81      87      27      #
27      82      84      27      #
27      83      81      27      #P
27      84      78      27      #
27      85      75      27      #
27      86      72      27      #
27      87      69      27      #
27      88      66      27      #
27      89      63      27      #P
#x      #y      #z      #c      #comment Prime
28      00      00      28      #
28      01      28      28      #P
28      02      26      28      #
28      03      24      28      #
28      04      22      28      #
28      05      20      28      #
28      06      18      28      #
28      07      16      28      #P
28      08      14      28      #
28      09      12      28      #
28      10      10      28      #
28      11      08      28      #P
28      12      06      28      #
28      13      04      28      #P
28      14      02      28      #
28      15      00      28      #
28      16      28      28      #
28      17      26      28      #P
28      18      24      28      #
28      19      22      28      #P
28      20      20      28      #
28      21      18      28      #
28      22      16      28      #
28      23      14      28      #P
28      24      12      28      #
28      25      10      28      #
28      26      08      28      #
28      27      06      28      #
28      28      04      28      #
28      29      02      28      #P
#x      #y      #z      #c      #comment Prime
28      30      30      28      #
28      31      58      28      #P
28      32      56      28      #
28      33      54      28      #
28      34      52      28      #
28      35      50      28      #
28      36      48      28      #
28      37      46      28      #P
28      38      44      28      #
28      39      42      28      #
28      40      40      28      #
28      41      38      28      #P
28      42      36      28      #
28      43      34      28      #P
28      44      32      28      #
28      45      30      28      #
28      46      58      28      #
28      47      56      28      #P
28      48      54      28      #
28      49      52      28      #
28      50      50      28      #
28      51      48      28      #
28      52      46      28      #
28      53      44      28      #P
28      54      42      28      #
28      55      40      28      #
28      56      38      28      #
28      57      36      28      #
28      58      34      28      #
28      59      32      28      #P
#x      #y      #z      #c      #comment Prime
28      60      60      28      #
28      61      88      28      #P
28      62      86      28      #
28      63      84      28      #
28      64      82      28      #
28      65      80      28      #
28      66      78      28      #
28      67      76      28      #P
28      68      74      28      #
28      69      72      28      #
28      70      70      28      #
28      71      68      28      #P
28      72      66      28      #
28      73      64      28      #
28      74      62      28      #
28      75      60      28      #
28      76      88      28      #
28      77      86      28      #
28      78      84      28      #
28      79      82      28      #P
28      80      80      28      #
28      81      78      28      #
28      82      76      28      #
28      83      74      28      #P
28      84      72      28      #
28      85      70      28      #
28      86      68      28      #
28      87      66      28      #
28      88      64      28      #
28      89      62      28      #P
#x      #y      #z      #c      #comment Prime
30      00      00      30      #
30      01      00      30      #P
30      02      00      30      #
30      03      00      30      #
30      04      00      30      #
30      05      00      30      #
30      06      00      30      #
30      07      00      30      #P
30      08      00      30      #
30      09      00      30      #
30      10      00      30      #
30      11      00      30      #P
30      12      00      30      #
30      13      00      30      #P
30      14      00      30      #
30      15      00      30      #
30      16      00      30      #
30      17      00      30      #P
30      18      00      30      #
30      19      00      30      #P
30      20      00      30      #
30      21      00      30      #
30      22      00      30      #
30      23      00      30      #P
30      24      00      30      #
30      25      00      30      #
30      26      00      30      #
30      27      00      30      #
30      28      00      30      #
30      29      00      30      #P
#x      #y      #z      #c      #comment Prime
30      30      30      30      #
30      31      30      30      #P
30      32      30      30      #
30      33      30      30      #
30      34      30      30      #
30      35      30      30      #
30      36      30      30      #
30      37      30      30      #P
30      38      30      30      #
30      39      30      30      #
30      40      30      30      #
30      41      30      30      #P
30      42      30      30      #
30      43      30      30      #P
30      44      30      30      #
30      45      30      30      #
30      46      30      30      #
30      47      30      30      #P
30      48      30      30      #
30      49      30      30      #
30      50      30      30      #
30      51      30      30      #
30      52      30      30      #
30      53      30      30      #P
30      54      30      30      #
30      55      30      30      #
30      56      30      30      #
30      57      30      30      #
30      58      30      30      #
30      59      30      30      #P
#x      #y      #z      #c      #comment Prime
30      60      60      30      #
30      61      60      30      #P
30      62      60      30      #
30      63      60      30      #
30      64      60      30      #
30      65      60      30      #
30      66      60      30      #
30      67      60      30      #P
30      68      60      30      #
30      69      60      30      #
30      70      60      30      #
30      71      60      30      #P
30      72      60      30      #
30      73      60      30      #
30      74      60      30      #
30      75      60      30      #
30      76      60      30      #
30      77      60      30      #
30      78      60      30      #
30      79      60      30      #P
30      80      60      30      #
30      81      60      30      #
30      82      60      30      #
30      83      60      30      #P
30      84      60      30      #
30      85      60      30      #
30      86      60      30      #
30      87      60      30      #
30      88      60      30      #
30      89      60      30      #P
