x,y,z,prime,pcolor
079,11,2.26666666666667, ,gray91
079,12,2.23333333333333, ,gray91
079,13,2.2, ,gray91
079,14,2.16666666666667, ,gray91
079,15,2.13333333333333, ,gray91
079,16,2.1, ,gray91
079,17,2.06666666666667, ,gray91
079,18,2.03333333333333, ,gray91
079,19,2,P,RED
079,20,1.96666666666667, ,gray91
079,21,1.93333333333333, ,gray91
079,22,1.9, ,gray91
079,23,1.86666666666667, ,gray91
079,24,1.83333333333333, ,gray91
079,25,1.8, ,gray91
079,26,1.76666666666667, ,gray91
079,27,1.73333333333333, ,gray91
079,28,1.7, ,gray91
079,29,1.66666666666667, ,gray91
080,00,2.66666666666667, ,gray91
080,01,2.63333333333333, ,gray91
080,02,2.6, ,gray91
080,03,2.56666666666667, ,gray91
080,04,2.53333333333333, ,gray91
080,05,2.5, ,gray91
080,06,2.46666666666667, ,gray91
080,07,2.43333333333333, ,gray91
080,08,2.4, ,gray91
080,09,2.36666666666667, ,gray91
080,10,2.33333333333333, ,gray91
080,11,2.3, ,gray91
080,12,2.26666666666667, ,gray91
080,13,2.23333333333333, ,gray91
080,14,2.2, ,gray91
080,15,2.16666666666667, ,gray91
080,16,2.13333333333333, ,gray91
080,17,2.1, ,gray91
080,18,2.06666666666667, ,gray91
080,19,2.03333333333333, ,gray91
080,20,2, ,gray91
080,21,1.96666666666667, ,gray91
080,22,1.93333333333333, ,gray91
080,23,1.9, ,gray91
080,24,1.86666666666667, ,gray91
080,25,1.83333333333333, ,gray91
080,26,1.8, ,gray91
080,27,1.76666666666667, ,gray91
080,28,1.73333333333333, ,gray91
080,29,1.7, ,gray91
081,00,2.7, ,gray91
081,01,2.66666666666667, ,gray91
081,02,2.63333333333333, ,gray91
081,03,2.6, ,gray91
081,04,2.56666666666667, ,gray91
081,05,2.53333333333333, ,gray91
081,06,2.5, ,gray91
081,07,2.46666666666667, ,gray91
081,08,2.43333333333333, ,gray91
081,09,2.4, ,gray91
081,10,2.36666666666667, ,gray91
081,11,2.33333333333333, ,gray91
081,12,2.3, ,gray91
081,13,2.26666666666667, ,gray91
081,14,2.23333333333333, ,gray91
081,15,2.2, ,gray91
081,16,2.16666666666667, ,gray91
081,17,2.13333333333333, ,gray91
081,18,2.1, ,gray91
081,19,2.06666666666667, ,gray91
081,20,2.03333333333333, ,gray91
081,21,2, ,gray91
081,22,1.96666666666667, ,gray91
081,23,1.93333333333333, ,gray91
081,24,1.9, ,gray91
081,25,1.86666666666667, ,gray91
081,26,1.83333333333333, ,gray91
081,27,1.8, ,gray91
081,28,1.76666666666667, ,gray91
081,29,1.73333333333333, ,gray91
082,00,2.73333333333333, ,gray91
082,01,2.7, ,gray91
082,02,2.66666666666667, ,gray91
082,03,2.63333333333333, ,gray91
082,04,2.6, ,gray91
082,05,2.56666666666667, ,gray91
082,06,2.53333333333333, ,gray91
082,07,2.5, ,gray91
082,08,2.46666666666667, ,gray91
082,09,2.43333333333333, ,gray91
082,10,2.4, ,gray91
082,11,2.36666666666667, ,gray91
082,12,2.33333333333333, ,gray91
082,13,2.3, ,gray91
082,14,2.26666666666667, ,gray91
082,15,2.23333333333333, ,gray91
082,16,2.2, ,gray91
082,17,2.16666666666667, ,gray91
082,18,2.13333333333333, ,gray91
082,19,2.1, ,gray91
082,20,2.06666666666667, ,gray91
082,21,2.03333333333333, ,gray91
082,22,2, ,gray91
082,23,1.96666666666667, ,gray91
082,24,1.93333333333333, ,gray91
082,25,1.9, ,gray91
082,26,1.86666666666667, ,gray91
082,27,1.83333333333333, ,gray91
082,28,1.8, ,gray91
082,29,1.76666666666667, ,gray91
083,00,2.76666666666667, ,gray91
083,01,2.73333333333333, ,gray91
083,02,2.7, ,gray91
083,03,2.66666666666667, ,gray91
083,04,2.63333333333333, ,gray91
083,05,2.6, ,gray91
083,06,2.56666666666667, ,gray91
083,07,2.53333333333333, ,gray91
083,08,2.5, ,gray91
083,09,2.46666666666667, ,gray91
083,10,2.43333333333333, ,gray91
083,11,2.4, ,gray91
083,12,2.36666666666667, ,gray91
083,13,2.33333333333333, ,gray91
083,14,2.3, ,gray91
083,15,2.26666666666667, ,gray91
083,16,2.23333333333333, ,gray91
083,17,2.2, ,gray91
083,18,2.16666666666667, ,gray91
083,19,2.13333333333333, ,gray91
083,20,2.1, ,gray91
083,21,2.06666666666667, ,gray91
083,22,2.03333333333333, ,gray91
083,23,2,P,GREEN
083,24,1.96666666666667, ,gray91
